,rownum,xA,yA,zA,xC,yC,zC,rA,rB,rC,TF,Eg,duplicated,predicted,test,error
108,119.0,0.05,0.1615,0.7885,0.17,0.0,0.83,2.427245,1.19,2.1337,0.9703267858467604,1.55,0,1.7432861328125,,0.12470073084677416
